brand,iccidPREFIX,iccid,firstbundle,topupdate,resellerid,offmgrid,autorenewal_status,amt, Residual 
LMPLUS,NULL,000138206723,2015-10-16,2016-02-02,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000137792756,2015-11-03,2016-02-02,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000115267557,2015-11-05,2016-02-03,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000114703735,2015-02-02,2016-01-29,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000105802132,2015-03-03,2016-02-18,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114719707,2015-02-07,2016-02-03,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000115265205,2015-03-02,2016-02-25,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000114702505,2015-02-20,2016-02-16,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000105143958,2015-02-12,2016-02-08,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114719400,2015-02-21,2016-02-16,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000115297067,2015-02-14,2016-02-09,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,39, $2.73 
LMPLUS,NULL,000106376276,2015-03-02,2016-02-25,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000114719210,2015-03-01,2016-02-25,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114718527,2015-03-02,2016-02-25,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000106377654,2015-02-14,2016-02-09,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000105146019,2015-01-29,2016-01-29,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000105196204,2015-02-04,2016-01-29,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000106391333,2015-02-25,2016-02-24,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000105148635,2015-02-02,2016-01-28,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000114702976,2015-02-05,2016-01-31,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000108178969,2015-02-22,2016-02-18,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,35, $1.40 
LMPLUS,NULL,000105197426,2015-02-23,2016-02-18,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,23, $1.61 
LMPLUS,NULL,000105216515,2015-02-21,2016-02-18,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114720283,2015-01-31,2016-01-26,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000105197673,2015-02-22,2016-02-21,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,39, $1.56 
LMPLUS,NULL,000115297679,2015-02-28,2016-02-23,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000105216200,2015-02-09,2016-02-04,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000105197319,2015-02-17,2016-02-12,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000105144857,2015-02-09,2016-02-08,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114721174,2015-02-19,2016-02-14,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000114719921,2015-02-14,2016-02-13,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114718949,2015-02-13,2016-02-11,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114718923,2015-02-18,2016-02-15,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000105142844,2015-02-06,2016-02-01,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000114721638,2015-02-18,2016-02-14,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,23, $0.92 
LMPLUS,NULL,000105197327,2015-02-17,2016-02-12,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114719699,2015-02-17,2016-02-12,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000114718675,2015-02-13,2016-02-08,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000105947671,2015-01-27,2016-01-26,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,49, $1.96 
LMPLUS,NULL,000108179033,2015-02-07,2016-02-06,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,59, $4.13 
LMPLUS,NULL,000114702075,2015-02-20,2016-02-19,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000105147223,2015-01-31,2016-01-26,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000105215798,2015-02-03,2016-01-27,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000105197178,2015-02-12,2016-02-03,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,23, $0.92 
LMPLUS,NULL,000105802140,2015-03-04,2016-02-02,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000106356054,2015-02-16,2016-02-14,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000115275519,2015-04-01,2016-02-25,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000108177912,2015-03-24,2016-02-17,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000115265114,2015-04-13,2016-02-17,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000106357870,2015-03-09,2016-02-09,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114718402,2015-02-10,2016-02-09,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000108178522,2015-03-24,2016-02-17,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000105196998,2015-03-06,2016-01-29,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000115265023,2015-03-03,2016-01-29,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,19, $1.33 
LMPLUS,NULL,000105197590,2015-03-30,2016-02-24,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000105802983,2015-02-19,2016-01-29,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,35, $2.45 
LMPLUS,NULL,000114703024,2015-03-15,2016-01-28,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000105144717,2015-02-02,2016-01-30,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000115297125,2015-02-26,2016-01-31,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114720762,2015-03-02,2016-01-31,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000105197665,2015-03-20,2016-02-18,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000114702059,2015-03-25,2016-02-22,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000106376276,2015-03-02,2016-01-26,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000114719210,2015-03-01,2016-01-26,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000105142950,2015-02-23,2016-02-18,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,19, $1.33 
LMPLUS,NULL,000114702596,2015-03-06,2016-01-30,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000106377993,2015-02-28,2016-02-15,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000115265189,2015-03-23,2016-02-18,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114718618,2015-03-22,2016-02-22,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,39, $1.56 
LMPLUS,NULL,000115268621,2015-05-01,2016-02-23,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000115297414,2015-03-19,2016-02-13,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000115258325,2015-03-04,2016-02-04,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000115265064,2015-03-08,2016-02-15,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000105197137,2015-02-17,2016-02-04,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000115265072,2015-03-08,2016-02-15,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114703651,2015-03-03,2016-02-11,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,23, $0.92 
LMPLUS,NULL,000115265080,2015-03-11,2016-02-01,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000115297489,2015-03-07,2016-02-01,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000105213520,2015-03-13,2016-02-05,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000105197301,2015-02-15,2016-02-05,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000115297083,2015-02-21,2016-02-10,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000105197418,2015-02-23,2016-02-05,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114710003,2015-03-01,2016-02-05,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000115275261,2015-03-27,2016-02-20,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000114718279,2015-02-17,2016-02-12,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000115265668,2015-03-19,2016-02-12,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000114720176,2015-02-23,2016-02-20,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000115296937,2015-03-15,2016-02-12,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114703990,2015-03-19,2016-02-12,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000115294395,2015-04-08,2016-02-08,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000115297315,2015-03-14,2016-02-08,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000114703925,2015-03-15,2016-02-08,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000108177763,2015-03-17,2016-02-13,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114702539,2015-02-17,2016-02-13,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000115296358,2015-03-20,2016-02-13,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000115297422,2015-03-23,2016-02-19,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,39, $1.56 
LMPLUS,NULL,000115265148,2015-03-03,2016-01-27,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000114719608,2015-03-13,2016-02-06,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000115297976,2015-03-13,2016-02-06,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000114702018,2015-03-02,2016-02-06,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000115297232,2015-03-12,2016-02-06,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000105143636,2015-03-03,2016-01-27,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000115265205,2015-03-02,2016-01-26,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000114720184,2015-03-07,2016-02-02,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000115289478,2015-04-21,2016-02-16,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000115265296,2015-05-30,2016-02-25,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000105213421,2015-04-24,2016-02-16,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000105194704,2015-04-08,2016-02-09,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,23, $0.92 
LMPLUS,NULL,000115276152,2015-04-15,2016-02-09,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000115269009,2015-04-28,2016-02-07,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000115265114,2015-04-13,2016-02-17,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000115288421,2015-04-17,2016-02-17,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000115289601,2015-04-22,2016-02-17,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000115287845,2015-04-29,2016-02-23,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000115304426,2015-04-16,2016-02-09,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000105196675,2015-03-30,2016-02-07,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000105146993,2015-04-07,2016-02-07,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000115302149,2015-04-13,2016-02-07,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,59, $2.36 
LMPLUS,NULL,000115275881,2015-04-15,2016-02-09,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000105196626,2015-04-08,2016-02-04,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,35, $1.40 
LMPLUS,NULL,000115295236,2015-04-10,2016-01-28,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000115302172,2015-04-01,2016-01-29,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000115264067,2015-04-04,2016-01-29,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000114718634,2015-03-03,2016-01-29,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000115287928,2015-04-30,2016-02-24,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000115302115,2015-03-31,2016-01-28,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000115264422,2015-04-03,2016-01-28,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000115265460,2015-04-02,2016-01-28,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000115264042,2015-04-03,2016-01-28,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000115264984,2015-04-06,2016-01-31,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,23, $1.61 
LMPLUS,NULL,000115294452,2015-04-25,2016-02-22,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000115265049,2015-03-04,2016-02-18,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000105196774,2015-04-16,2016-02-21,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,35, $1.40 
LMPLUS,NULL,000105196220,2015-04-13,2016-02-18,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000115275519,2015-04-01,2016-01-26,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000115265726,2015-03-18,2016-01-30,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000115265411,2015-04-05,2016-01-30,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000115275568,2015-04-28,2016-02-22,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,39, $1.56 
LMPLUS,NULL,000105213306,2015-04-26,2016-02-23,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000108179231,2015-04-28,2016-02-22,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000108176229,2015-04-25,2016-02-21,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000115302693,2015-04-29,2016-02-22,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000115268282,2015-04-29,2016-02-23,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000105213728,2015-04-23,2016-02-23,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,39, $1.56 
LMPLUS,NULL,000115268621,2015-05-01,2016-02-23,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000108178639,2015-04-27,2016-02-23,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000115264349,2015-04-08,2016-02-04,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000106374248,2015-02-21,2016-02-15,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000115286318,2015-04-17,2016-02-11,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000115294056,2015-04-17,2016-02-11,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000115294072,2015-04-17,2016-02-11,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000108177128,2015-04-12,2016-02-11,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000115274736,2015-04-20,2016-02-11,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000115265221,2015-03-24,2016-02-01,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000115302768,2015-03-17,2016-02-01,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000105196162,2015-04-14,2016-02-10,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000108177938,2015-04-04,2016-02-01,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000105197020,2015-04-08,2016-02-05,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
